no,teks,sosmed,labels
1233,"Yang paling menonjol di lingkungan kerja ku adalah kurang nya etika dan tatakrama. Ada satu divisi yang 80% isinya gen Z. Merasa punya dunia sendiri, merasa lebih elit dari divisi lain, tak ada komunikasi atau tegur sapa dengan rekan kerja lain di luar divisinya (kebetulan perusahaan masih berada di area pedesaan yang kental dengan budaya Jawa ramah tamah dan tata krama). Gak pernah ikut acara perusahaan tapi malah bikin acara sendiri.",youtube,Negatif
1234,"Anjirr relate bgt temen ku kemarin kerja baru satu minggu langsung resign dong, karena kerja nya berat banyak tekananüòÖ",youtube,Negatif
1235,"aseli gw gen z, tuntutan kerjaan gw Sulit. tapi gw belajar dari setiap kesalahan gw, hingga gw ubah yang jam kerja nya harusnya 12 jam gw ubah  cuman 5 jam aja. semua tergantung dari prespektif cara gen Z memandang, ga salah Gen Z di bilang tempe gw juga ada temen baru aja di rekomendasiin kerja tapi malah belom 1 hari kerja udah resign karna job desk engga sesuai. kecewa sangat mana tmen sendiri sesama Gen z. sampe sekarang masih cari jawaban apa yang buat Gen Z se tempe itu yah cukup miris. ga ada kebanggaan liat generasi Z yang demo demo menjunjung tinggi perekonomian rakyat.",youtube,Positif
1236,"Gua gen z, malah ngerasa terganggu sama orang yg sebaya, kerjanya banyak ngeluh anjir, dikit2 cape dikit2 mau libur. Sampe saking keselnya gua minta sama boss gua jangan rekrut gen z, dan kalaupun mau rekrut gen z mending dari kampung dah jangan orang2 kota. Soalnya orang2 dari kampung rata2 tahan banting ga gampang ngeluh gaji ini itu.",youtube,Negatif
1237,"Ngga semua gen z itu spt itu bang,ada kok gen z yg mempunyai cita¬≤ tinggi dia memiliki mental baja,meraih apa yg di cita ¬≤ kan dg tekat n penuh perjuangan.yg tempe¬≤ itu mmg ada tergantung tekad si anak itu sendiri.tapi 5 dari 10 mereka siap berjuang mewujudkan cita¬≤ nya .itu yg saya lihat di depan mata.",youtube,Positif
1238,"Saya ngerasa susah bgt kerjasama dengan generasi Z, individual, gampang protes, no 1 materi, pdhl di lingkungan kerja saya harus menerapkan sistem team work.",youtube,Negatif
1239,"sumpah relate banget, singkat padat dan dapet semua...saya sebagai owner suatu bisnis paling pusing menghadapi kelakuan aneh2 karyawan gen Z ini , dan ini ada disemua yg raymod ceritakan hehehhe",youtube,Negatif
1240,"Gen z gak tangguh,mental lemah, pikiran cetek,gampang baper,ga punya pikiran jangka panjang alias cetek,ngutamain gaya alias banyak gaya dll...",youtube,Negatif
1241,"padahal menurut gw gen z lebih pinter dri pada gen yg lain klo mereka niat banget kerja,",youtube,Positif
1242,Ayoh gen Z kita kerja sampai sukses,youtube,Positif
1243,Saya sedang bergumul dgn anak2 saya yg sedang beranjak remaja... <br>Supaya mereka punya mental juang,youtube,Positif
1244,"Sangat betul, tapi Gen Z insyaAllah akan bikin dunia berwarna. Mereka pintar pintar kok. Cuman mentalnya saja yang harus dihilangkan.",youtube,Positif
1245,"Setuju sih,Tapi gen z Jauh lebih banyak pengetahuan dari generasi sebelum nya",youtube,Positif
1246,Mental health menjadi masalah di gen z. Saya sebagai gen milenial merasa melihat jauh perbandingan nya dgn gen z.,youtube,Positif
1247,"permasalahan Gen Z ini sepertinya hampir di semua tempat kerja, dan juga perkuliahan.. mungkin karena diawal mereka hidup tidak terbiasa dengan kondisi bekerja keras, ulet, telaten, sabar dll..",youtube,Negatif
1248,"Gen z juga klau disupport dengan baik pasti mereka tumbuh dngan baik dan tidak ada yg nmanya mental health, itu krna faktor perkembangn jaman yg semakin kesini semakin toxic parah üòÖ",youtube,Positif
1249,Memang bener sih. Kebetulan staff saya kebanyakan gen Z. Anaknya pinter2 &amp,youtube,Positif
1250,Selama ini cm baca thread mengenai GenZ di lingkungan kerja dan kmaren mengalami sendiri akhirnya. Aseli berattt. Pantes banyak yg gedeg. ,x,Negatif
1251,@Tetsu_85 @investorgabut Sepengalaman gw ngadepin genZ . pinter2 kita baca karakter mereka sekiranya masih bisa dicreate dan diselamatkan ya tinggal diarahkan. byk yang kerja bagus dan good attitude. dan sekiranya udah mental blok dan toxic segera tendang,x,Positif
1252,@stephvalentina_ Team members gw banyak genz. Perform bagus bisa promotion terus dan akhir nya pada bisa beli rumah. Kenapa karir bisa lancar gitu? Karena dari awal gak pernah punya pikiran buat apa kerja keras . Dari keluarga privileged? Enggak juga. Jad,x,Positif
1253,"bahkan beberapa perusahaan aja ada yg mengindari gen Z Ô£ø√º√≤√§.<br>susah memang, dikit2 healing, dikit2 mental health Ô£ø√º√≤√§Ô£ø√º√≤√§",youtube,Negatif
1254,"Gw gen z,mental gw itu kyk down bgt.Suka main hp,takut sama petir,dimarahin dikit sakit hati,aneh dan konyol.Huff..... Aneh... Aneh ....",youtube,Negatif
1255,Etos kerja Gen Z dianggap rendah karena mengutamakan fleksibilitas berlebihan.,x,Negatif
1256,Kecenderungan Gen Z untuk multitasking justru menurunkan kualitas kerja mereka.,x,Negatif
1257,Tanggung jawab sering diabaikan oleh Gen Z ketika merasa tidak nyaman.,x,Negatif
1258,Banyak Gen Z yang menghindari tekanan dan memilih untuk cepat resign.,x,Negatif
1259,Gen Z terlalu banyak membawa urusan pribadi ke lingkungan kerja.,x,Negatif
1260,"Generasi Z membawa semangat baru ke dunia kerja, mengedepankan kepedulian dan keadilan bahkan di lingkungan yang fleksibel.",x,Positif
1261,Sikap inovatif dan konsisten yang dimiliki Generasi Z membuat mereka unggul dalam membangun hubungan kerja yang disiplin.,x,Positif
1262,"Ketekunan dan dedikasi Generasi Z patut diacungi jempol, mereka bekerja dengan kerja sama dan punya transparansi tinggi.",x,Positif
1263,Gen Z lebih fokus pada pencitraan digital dibandingkan kinerja nyata.,x,Negatif
1264,Etika kerja Gen Z sering dianggap lemah karena kurangnya loyalitas terhadap perusahaan.,x,Negatif
1265,"Ketika menghadapi masalah, Gen Z cenderung menghindar daripada mencari solusi.",x,Negatif
1266,Sikap kreatif dan efisien yang dimiliki Generasi Z membuat mereka unggul dalam membangun hubungan kerja yang positif.,x,Positif
1267,Kesulitan bekerja dalam tim sering muncul di kalangan Gen Z.,x,Negatif
1268,Komunikasi profesional dari Gen Z sering kurang sopan atau terlalu informal.,x,Negatif
1269,Gen Z kurang menunjukkan inisiatif jika tidak diarahkan secara eksplisit.,x,Negatif
1270,Generasi Z terlihat kurang konsisten dalam menyelesaikan tanggung jawab kerja.,x,Negatif
1271,Beberapa Gen Z terlalu bergantung pada teknologi tanpa memahami proses kerja mendalam.,x,Negatif
1272,Adaptasi terhadap budaya kerja konvensional menjadi tantangan berat bagi Gen Z.,x,Negatif
1273,Generasi Z menunjukkan etika kerja yang disiplin dengan semangat adaptif dan kemauan belajar yang produktif.,x,Positif
1274,Generasi Z menunjukkan etika kerja yang adaptif dengan semangat inovatif dan kemauan belajar yang adaptif.,x,Positif
1275,Gen Z menghadirkan budaya kerja yang sehat dengan keseimbangan antara keadilan dan keadilan.,x,Positif
1276,"Etika kerja Generasi Z terlihat dari komitmen mereka terhadap kepedulian, keadilan, dan kejujuran.",x,Positif
1277,Disiplin waktu masih menjadi tantangan besar bagi banyak pekerja Gen Z.,x,Negatif
1278,Gen Z cenderung cepat bosan dan sulit berkomitmen dalam jangka panjang.,x,Negatif
1279,Banyak dari Gen Z yang sulit menerima kritik konstruktif di tempat kerja.,x,Negatif
1280,Gen Z kerap kali menuntut hak tanpa memahami kewajiban kerja mereka.,x,Negatif
1281,Saya justru sering melihat Gen Z kesulitan menjaga kerja sama dan cenderung kurang disiplin saat menghadapi tekanan kerja.,x,Negatif
1282,Gen Z kerap dianggap menghadirkan budaya kerja yang kurang sehat karena belum mampu menyeimbangkan profesionalisme dan tanggung jawab secara konsisten.,x,Negatif
1283,"Etika kerja Generasi Z sering kali dipertanyakan karena lemahnya komitmen terhadap tanggung jawab, kejujuran, dan keseriusan dalam bekerja.",x,Negatif
1284,"Ketekunan dan dedikasi Generasi Z patut diacungi jempol, mereka bekerja dengan kepedulian dan punya kerja sama tinggi.",x,Positif
1285,Gen Z menghadirkan budaya kerja yang tidak sehat dengan ketidakseimbangan antara tanggung jawab dan kualitas.,x,Negatif
1286,"Generasi Z tidak membawa semangat baru ke dunia kerja, mengabaikan kepedulian dan tanggung jawab bahkan di lingkungan yang menantang.",x,Negatif
1287,"Generasi Z tidak menunjukkan etika kerja yang disiplin, kurang memiliki semangat produktif dan tidak memiliki kemauan belajar yang kuat.",x,Negatif
1288,"Generasi Z kurang adaptif dalam etika kerja, tidak menunjukkan semangat inovatif dan kekurangan kreativitas dalam belajar.",x,Negatif
1289,"Etika kerja Generasi Z tidak tercermin dari komitmen mereka, karena mereka kurang menginspirasi dan jarang menunjukkan keinginan untuk berkembang dalam tim.",x,Negatif
1290,"Saya menghargai cara Gen Z menunjukkan transparansi, bahkan saat bekerja secara remote mereka tetap efisien dan positif.",x,Positif
1291,"Generasi Z sering kali belum mampu menjaga kualitas dan integritas, terutama ketika bekerja di lingkungan yang menuntut konsistensi tinggi.",x,Negatif
1292,Saya justru melihat banyak Gen Z kurang peduli saat bekerja remote; kreativitas dan efisiensi mereka tidak selalu terlihat nyata.,x,Negatif
1293,"Etika kerja Gen Z kadang terkesan longgar, dan semangat adaptif mereka belum sepenuhnya dibarengi dengan kemauan belajar yang matang.",x,Negatif
1294,"Sikap fleksibel Gen Z kadang membuat mereka terlalu santai, dan produktivitas mereka tidak selalu mendukung hubungan kerja yang solid.",x,Negatif
1295,"Komitmen Gen Z untuk terus belajar dan memberi inspirasi sering kali hanya sebatas wacana, tidak terlihat nyata dalam praktik kerja tim.",x,Negatif
1296,"Alih-alih menunjukkan transparansi dan tanggung jawab, Gen Z kadang justru menciptakan kebingungan dalam lingkungan kerja yang menuntut kejelasan.",x,Negatif
1297,Etika kerja Generasi Z tercermin dari komitmen mereka untuk terus meningkatkan diri dan meningkatkan diri bagi tim.,x,Positif
1298,"Ketekunan dan dedikasi Generasi Z patut diacungi jempol, mereka bekerja dengan kejujuran dan punya kejujuran tinggi.",x,Positif
1299,"Etika kerja Generasi Z kerap kali terlihat kurang konsisten, dan komitmen terhadap tanggung jawab serta kualitas masih sering dipertanyakan.",x,Negatif
1300,"Alih-alih fokus meningkatkan diri, sebagian Generasi Z justru terlihat pasif dan kurang berkontribusi nyata dalam tim.",x,Negatif
1301,Transparansi dan kerja sama sering kali hanya menjadi jargon bagi Gen Z; praktiknya belum tentu sejalan dengan semangat kualitas.,x,Negatif
1302,"Budaya kerja yang dibawa Gen Z kadang terlalu longgar, membuat keseimbangan antara kerja sama dan tanggung jawab sulit tercapai.",x,Negatif
1303,"Dalam konteks kerja remote, saya justru melihat sebagian Gen Z menunjukkan sikap kurang adil, dan kreativitas mereka seringkali tidak konsisten.",x,Negatif
1304,"Meski sering membicarakan kualitas dan kejujuran, Gen Z belum tentu mampu menjaganya secara konsisten di lingkungan kerja yang menuntut produktivitas tinggi.",x,Negatif
1305,"Ketekunan dan dedikasi Generasi Z tidak selalu bisa diandalkan; transparansi mereka kadang kabur, dan keadilan pun tidak selalu tercermin.",x,Negatif
1306,Fleksibilitas Gen Z kadang membuat mereka terkesan tidak profesional dalam menghadapi tekanan dan tantangan di dunia kerja.,x,Negatif
1307,"Meskipun sering menggaungkan inovasi, banyak dari Generasi Z justru terjebak dalam pola kerja monoton tanpa kontribusi baru yang berarti.",x,Negatif
1308,Etika kerja Generasi Z tercermin dari komitmen mereka untuk terus berinovasi dan menginspirasi bagi tim.,x,Positif
1309,Budaya kerja sehat versi Gen Z kadang berarti lebih sibuk mendiskusikan keadilan daripada menyelesaikan tanggung jawab.,x,Negatif
1310,"Komitmen Gen Z membangun relasi tim? Iya, asal jangan ganggu jam istirahat atau waktu scrolling TikTok mereka.",x,Negatif
1311,"Gen Z memang peduli… terutama pada jadwal healing dan work-life balance, kerjaan belakangan.",x,Negatif
1312,"Generasi Z membawa semangat baru ke dunia kerja, mengedepankan keadilan dan keadilan bahkan di lingkungan yang efisien.",x,Positif
1313,Ketekunan dan dedikasi Gen Z memang luar biasa… kalau tidak sedang sibuk dengan notifikasi di ponsel mereka.,x,Negatif
1314,Budaya kerja sehat versi Gen Z tampaknya lebih berarti datang terlambat dengan alasan ‘self-care’ dan mengandalkan profesionalisme lewat emoji.,x,Negatif
1315,Komitmen Gen Z untuk membangun relasi tim hebat—sayangnya lebih sering terjadi di grup chat daripada saat kerja nyata.,x,Negatif
1316,"Etika kerja luar biasa Gen Z? Mungkin kalau itu berarti banyak wacana, sedikit aksi, dan semangat yang cepat padam begitu koneksi Wi-Fi terganggu.",x,Negatif
1317,"Generasi Z membawa semangat baru ke dunia kerja, mengedepankan transparansi dan integritas bahkan di lingkungan yang disiplin.",x,Positif
1318,"Sikap disiplin Gen Z seringkali tampak kurang nyata, sehingga hubungan kerja mereka jadi tidak konsisten dan mudah retak.",x,Negatif
1319,"en Z seringkali gagal menjaga kerja sama karena terlalu fokus pada hal-hal yang membuat mereka nyaman, bukan pada tantangan kerja yang sebenarnya.",x,Negatif
1320,"Meskipun terlihat disiplin, semangat fleksibel Gen Z kadang membuat mereka kurang fokus dan kemauan belajar mereka sering tidak konsisten.",x,Negatif
1321,Komitmen Generasi Z untuk menyelesaikan tugas dan belajar sering terhambat oleh kurangnya tanggung jawab dan disiplin yang nyata.,x,Negatif
1322,"Ketekunan dan dedikasi Generasi Z patut diacungi jempol, mereka bekerja dengan integritas dan punya profesionalisme tinggi.",x,Positif
1323,"Generasi Z sering terlihat tidak konsisten dalam etika kerja, malah terkesan sulit beradaptasi meskipun mengaku fleksibel dan bersemangat belajar.",x,Negatif
1324,"Etika digital Gen Z sering dipertanyakan karena mereka kurang bertanggung jawab dalam penggunaan teknologi, yang malah kadang mengganggu produktivitas dan kreativitas.",x,Negatif
1325,"Komitmen Generasi Z untuk meningkatkan diri dan beradaptasi sering kali lemah, sehingga kontribusi mereka untuk tim jadi kurang optimal.",x,Negatif
1326,"Generasi Z tampak kurang serius dalam belajar dan berkontribusi, sering terkesan hanya mengikuti tren tanpa fokus pada pengembangan tim yang sebenarnya.",x,Negatif
1327,Generasi Z menunjukkan etika kerja yang produktif dengan semangat efisien dan kemauan belajar yang luar biasa.,x,Positif
1328,Generasi Z punya keunggulan dalam etika digital—mereka paham tanggung jawab dalam penggunaan teknologi secara konsisten dan produktif.,x,Positif
1329,Etika kerja Generasi Z tercermin dari komitmen mereka untuk terus menyelesaikan tugas dan beradaptasi bagi tim.,x,Positif
1330,"Generasi Z membawa semangat baru ke dunia kerja, mengedepankan tanggung jawab dan integritas bahkan di lingkungan yang disiplin.",x,Positif
1331,Etika kerja Generasi Z sering terlihat lemah karena kurang fokus berkontribusi dan sering gagal mencapai tujuan tim.,x,Negatif
1332,Saya heran bagaimana Gen Z sering kesulitan menjaga keadilan dan malah terlihat kaku saat menghadapi tantangan kerja.,x,Negatif
1333,"Budaya kerja yang dibawa Gen Z terkadang tidak sehat, karena mereka sulit menyeimbangkan integritas dan kepedulian secara konsisten.",x,Negatif
1334,Komitmen Generasi Z untuk mencapai tujuan dan berkembang dalam tim sering kali terkesan setengah hati dan tidak berkelanjutan.,x,Negatif
1335,"Sikap Generasi Z yang seharusnya produktif malah sering berulang-ulang tanpa hasil nyata, sehingga hubungan kerja mereka jadi kurang konsisten.",x,Negatif
1336,"Meski membawa semangat baru, Gen Z kerap gagal mempertahankan transparansi dan kualitas terutama di lingkungan kerja yang fleksibel.",x,Negatif
1337,"Ketekunan dan dedikasi Generasi Z patut diacungi jempol, mereka bekerja dengan komitmen dan punya profesionalisme tinggi.",x,Positif
1338,Generasi Z punya keunggulan dalam etika digital—mereka paham tanggung jawab dalam penggunaan teknologi secara positif dan kreatif.,x,Positif
1339,"Etika kerja Generasi Z terlihat dari komitmen mereka terhadap integritas, kualitas, dan profesionalisme.",x,Positif
1340,Gen Z menghadirkan budaya kerja yang sehat dengan keseimbangan antara kerja sama dan profesionalisme.,x,Positif
1341,gen z goblok gabisa kerja,x,Negatif
1342,"nggak sesuai yang sebenarnya, kerja gen z bobrok",x,Negatif
1343,"bnyk genz yang malas bekerja, dikantor Cuma dududk sambil scrol",x,Negatif
1344,gentol = genz tolol,x,Negatif
1345,genz kerjaannya apa sih? Mereka gabisa kerja,x,Negatif
1346,generasi sekarang khususnya genz suka milih milih pekerjaan,x,Negatif
