no,teks,sosmed,labels
"932,""Sebenarnya menurut saya missmatch nya ada di bagaimana gen z ini lahir. Gen z lahir dari hasil didikan gen sebelumnya, dan mayoritas pola anak gen z adalah mental tempe atau istilahnya sandwich gen. Jadi pola gen z ini muncul karena didikan orang tuanya yg beda generasi sehingga menghasilkan generasi baru. Missmatch nya adalah penyedia lapangan pekerjaan itu rata-rata adalah gen sebelum gen z (mileninal, dll), yang mana standar yang digunakan adalah standar generasi mereka. Sedangkan pencari lapangan kerja adalah generasi yang berbeda dari generasi mereka alias gen z, yang notaben nya generasi baru yang berbeda dari generasi sebelumnya. Sehingga akhirnya gen z tidak dapat beradaptasi, karena memang faktanya mereka sudah di manja oleh zaman. Missmatch ini yang menurut saya menjadi alasan umum kenapa gen z susah nyari kerja dan bahkan memilih untuk tidak bertahan saat udah dapat kerja. Missmatch ini menurut saya juga wajar, karena dizaman gen z lah transformasi zaman itu signifikan (digitalisasi), jadi butuh waktu penyesuaian. Mungkin dimasa depan gen z lebih mudah bergandeng dengan gen setelah nya seperti gen alpha, karena mereka masih dalam keadaan zaman yang belum banyak perubahan."",youtube,Positif"
"933,""Dulu yang dibanggain itu Kerja keras dan prestasi, sekarang gen z kebanyakan membanggakan gaya, jadi banyak yang kurang percaya pada gen z dalam hal pekerjaan"",youtube,Negatif"
"934,""Apa itu work life balance njir gw kerja maksimal mau lingkungan toxic jg, dan ga di hargain, yg penting upah gw setara sama hasil kerja dan ekspetasi gw wkwkw"",youtube,Positif"
"935,""Setuju,biar mereka bisa ngerasain mental pejuang spt yg di alami gen x. Kerja yg jauh dr rumah,atau bagus lagi jaunya banget yg sampe beda negara bisa membantu mereka untuk tidak tergantung orangtua/sodara. Jika ngerasa kerjanya capek mereka ga bisa yg ngasal keluar ,pulang."",youtube,Positif"
"936,""Alhamdulillah gue gen z<br>Gua udah di kanada skrg<br>Babay negara gue tercinta<br>Nyaman,karir jelas,salary thats sweet spot,anti nganggur2 club <br>Gua btw lulusan unj skrg di kanada jadi miner supervisor <br>Thanks negaraku"",youtube,Positif"
"937,""Brrti umurmu brp skrg bro? Jarang2 gen z yg berani ngambil keputusan buat nyari kerja yg jauh dr rumah,apalagi yg sampe ke LN. Gen z ky elu gtu biasanya mentalnya kebentuk dr keluarga &amp"",youtube,Positif"
"938,""milenial bapak2 here. Gen Z lagi disorot terus beberapa tahun terakhir gw jg ikut prihatin. Seolah2 kaya idup dijaman yang gak tepat. Cuma gw yakin semua balik ke individu masing2, gw liat Gen Z dikantor gw yang bisa ngilangin kelemahan stereotypenya itu kinerjanya gokil &amp"",youtube,Positif"
939,Gw liat yg lu kritik cm gen Z lu jarang kritik generasi sblm gen Z dan pemerintah serta sistemnya yg turut bikin gen Z Indonesia ancur juga. 😂,youtube,Negatif
"940,""ya, betul bang, penyakit terbesarnya mudah bosan, udah gonta ganti kerjaan yg sesuai fasion, awal2 terasa nyaman dan kerja tanpa beban karena sudah sesuai fasion tp setelah setaun knp mulai bosan dan cari lagi pekerjaan yg lebih nyaman lagi, sebenarnya banyak pekerjaan, tidak di cari kadang datang sendiri entah dari kawan,relasi,keluarga, tp kembali ke awal lagi rasa malas dan bosan terus ada, kira2 apa solusi untuk melawan rasa malas dan bosan ini ya bang?"",youtube,Negatif"
"941,""Gua Gen Z, cuma lulusan SMK. Saran gua ke Gen Z yang lebih muda, kalau di kasi opportunity unuk kuliah, ambil!! ga usah belagu kemakan motivasi2 andrew tate. Gua ga kuliah karan ga mampu, sekarang gua dah ada penghasilan lumayan, gua ambil universitas terbuka"",youtube,Positif"
"942,""Gak masalah genz gak kerja.biarkan mreka terus berangan2 diotaknya,biarkan saja boomer,x,milenial yg berjaya,genz malas bekerja,tidak punya semangat krja,lembek tidak bisa kerjasama tim,pengalaman bertahun2 punya bawahan genz,inisiative bekerja mreka kurang,dlm bekerja sibuk mantengin hp,lebih sebel krja sama genz cowok tapi perokok,percaya saja mreka suka ngaret waktu,mungkin gak semua genz sih,tapi 90% genz yg krja dgn saya mayoritasnya gitu."",youtube,Negatif"
"943,""Dulu pas lagi nganggur, prinsip nya aku gini. Yang penting kerja dulu. Besar kecil gaji bukan prioritas"",youtube,Positif"
"944,""Saya milenials dan saya percaya sekolah itu scam, Gen Z jangan percaya sama omongan Video ini, ga perlu sekolah, kejar terus mimpi kalian, kalau perlu teruslah bermimpi  jangan berhenti bermimpi. Wkwkkwkwkwkw  kami butuh generasi seperti kalian serius karena   setiap Rumah yang dibangun butuh kerikil, setiap CEO butuh OB, setiap Pabrik Butuh Buruh kasar, maka adalah baik Kalian tidak perlu sekolah wkwkwkwkkwkw Kami butuh tenaga2  seperti kalian makin banyak makin bagus teruslah bermimpi wkwkwk"",youtube,Negatif"
"945,""Coba kalian yang merasa lebih baik dari gen z singkirkan sebentar egonya. Coba mikir deh jangan-jangan kalian sendiri yang mentalnya udah dibentuk sistem didikan kolot dari boomer, apa-apa harus lama, gak peduli kesehatan mental sendiri, hidup gak punya standard, mau aja digaji umr, kerja harus di kantor. Tanpa kalian sadar kalian hidup sudah seperti robot, sementara gen z lebih memberontak sistem kolot yang tidak sadar kalian gunakan."",youtube,Positif"
946,udah pasti bener si bang wkwkw gen boomer emg rata2 kolot kalau di ajak debat kalau udh kalah suka ngalihin pembicaraan gamau kalah sama gen z padahal secara intelektual lebih cerdas gen z 🤣,youtube,Positif
"947,""Saya generasi Z, Bismillah semoga saja saya punya usaha sendiri walaupun masih jadi buruh pabrik tapi mudah²an bisa terkumpul, mumpung selagi masih jomblo dan masih muda fokus kerja &amp"",youtube,Positif"
"948,""Gen Z ga cocok jadi pekerja, cocoknya jadi pengusaha"",youtube,Positif"
"949,""Iya mentalnya memang kurang kuat. Tp cara mereka menganalisa masalah jauh lebih baik dari generasi sebelumnya. Gen z yg gue temui rata rata kurang kompeten dan susah banget diajak keluar dari zona nyaman. Ekspetasi mereka tinggi terhadap sesuatu, ya bagus sih  realitis, tp justru ini yg membuat mereka terlalu idealis yg akhirnya kalo menemui kesulitan bikin mereka gampang ngedown. Mau dinasihatin malah ga terima. Akhirnya buat ngadepin mereka memang harus bener bener dirangkul dulu, pelan pelan dideketin dan bikin mereka segan sama kita. Minimal kalo ngomong harus ada bukti dan hasil supaya mereka segan sama kita. Kalo udah sampe tahap itu, mereka bisa nurut dan gampang dikasih masukan, jadi bisa diajak kerjasama. Semuanya emang butuh waktu"",youtube,Positif"
"950,""Gue temukan beberap genzi emg bgtu pola pikirnya, keliatan dari pola sikapnya soalnya.... jd dari cara berpikir yg krg lebih dijelasin itu, sehingga menghasilkan pola sikapnya dlm bertindak kan. Naah jadi kliatan, walau tu genzi ga cerita cara berpikirnya. Kalo udh sering manage orang, kerasa yg bgtu2 pasti."",youtube,Negatif"
951,gen Z bisa kerja keras tapi....<br><br><br><br><br>kalo ada orang dalem yang ngajakin kerja atau bisnis dibidang tertentu yang dia tau perputeran uangnya diatas rata2,youtube,Negatif
"952,""+ yg aku lihat sebagai gen Z banyak yg terlalu fokus ke masalah sosmed,politik,drama  artis,konflik yg gk penting dll pada akirnya lupa akan kelangsungan hidup mereka sendiri ,hidupnya cuma scroll,nge game &amp"",youtube,Negatif"
"953,""Yaa, saya perhatikan memang beda generasi yg satu ini. Saya pernah mewawancarai salah satu anak usia 19tahun dua bulan lalu. Memang hal wajar jika ia menanyakan, jam kerja, pendapatan, peraturan kantor, dan tugas tugas yg harus di kerjakan. Tapi dengan cara bicara yang beda dengan generasi sebelumnya. Sepertinya beberapa anak gen z seperti tidak sabaran, agak memilih cara bekerja dan impulsif."",youtube,Negatif"
"954,""Aku kalo punya perusahaan, atau usaha,nanti dulu utk nerima pegawai anak gen z. Aku punya anak 2 gen z dan itu bagus dlm akademik n sedang kuliah juga ponakan2 yg lulusan kuliahan tp mmg pola pikirnya ga sejalan denganku....<br>Diajarin sok tau, dinasehati kita balik nasehati, maunya sesuai passion pdhl peluang didepan mata terbuka luas. Mereka kebanyakan berpikir, ga pa2 penghasilan kecil yg penting nyaman. Baahhhhh"",youtube,Negatif"
"955,""siapa yg disini masih kelas 10 😊 udah mulai nyiapin masa depan 👍 nanti kalo lulus kerja cari modal nanti nerusin bisnis ortu terus dikembangin, trus bikin cabang bissmilah bisa 🎉🎉"",youtube,Positif"
"956,""Semangat bang, saya dulu juga pengen bangun bisnis juga tapi ga punya modal jadi saya kerja di bidang teknisi laptop gitu sekarang, saya belajar servis laptop dari kls 11 SMK, gw juga nge eksplor skill di dunia it"",youtube,Positif"
"957,""Jangankan gen z ,Milenial aja masih banyak yang jadi nganggur"",youtube,Negatif"
"958,""soal kalau apa yg di kerjakan ga sesuai sama gaji yg di dapat (seperti yg di komen) si menurut gw memang lebih baik resign terus cari yg lebih layak.<br><br>Gw setuju” aja soal point ini dan ga bermaksud menyuruh Gen z atau generasi lainnya buat tetap kerja meski gaji gk layak, gw gk kepikiran masukin Point ini ke video.<br><br>Kalau soal ke lapangan si, gw pernah ikut kerja di percetakan walaupun satu hari buat coba”. Disitu karyawannya kerja dari jam 9 pagi sampai 9 malam dan ada yg di gaji 30k buat sehari, aku yg 30k sehari.<br>Jadi bisa dapat gambaran gimana rasanya kerja cape dapat seadanya😅.<br><br>Terimakasih buat koreksinya👏🏻"",youtube,Positif"
"959,""Kalau boleh nambah (boleh juga didiskusikan). Kalau kesalahan berpikir gen Z itu juga karena mereka bisa dibilang masih dini dalam menangkap informasi, terutama statement yang dikeluarkan seseorang. Ditambah peran orang tua juga tidak bisa membantu hal ini, malah saling menyalahkan. Oleh karena itu gen z banyak terjebak di kesalahan berpikir. Jadinya malah mabuk motivasi"",youtube,Negatif"
960,jika kamu fokus work balance kamu akan dapat <br><br>50% penghasilan<br>50% kerugian <br><br>jika kamu fokus kerja 100% <br><br>kamu akan dapat 90% penghasilan dan 10% kerugian <br><br>para YouTubers tidak akan dapat menghasilkan uang jika mereka tidak menghabiskan masa mereka kerja hampir 24 jam untuk hasilkan satu video,youtube,Positif
"961,""allhamdulillah gue gen z, gue udah punya usaha sendiri meskipun baru merintis, semangat gen z kita adalah penerus bangsa dan negara"",youtube,Positif"
"962,""Apapun pekerjaannya yang penting halal bang , semoga sukses.<br><br>Tapi saya sepertinya gen alpha"",youtube,Positif"
"963,""saya gen milenial lulusan IT tapi saya pernah kerja jadi cleaning servis pernah jadi satpam, sampai akhirnya saya berhasil jadi staff dan skrg buka usaha sendiri, sekolah itu penting dan bagi yg blm pengalaman harusnya mau kerja apa aja tidak pilih pilih pekerjaan agar tetap bisa hidup ingat itu genji"",youtube,Positif"
"964,""Selama kerja halal mah gas aja, yang penting ilmu yang kita pakai juga bisa teralurkan nantinya gatau di bidang apa"",youtube,Positif"
"965,""Satu hal lagi, jangan bilang kena sakit mental kalo baru coba ini itu aja udah rewel, pesan dari gua yg gen z juga"",youtube,Negatif"
"966,""Sebenernya sikap mau instan dan mudah bosan bisa diimbangi dengan pengetahuan dan kreatifitas lumayan jadi bisa bikin produk yang memudahkan hidup, tapi otak instan ini juga harus diimbangi dengan kemampuan untuk fokus serta tujuan yang jelas."",youtube,Positif"
"967,""W bisa jadi boomers, Gen Z, Milenia , so w orang nya fleksibel , dan bisa ngikutin arus dilingkungan kerja 👍🏻"",youtube,Positif"
"968,""Di jaman digital ini gw kasih tau aja ya, nyari duit itu mudah banget, kalo ada yang bilang susah itu salah individunya kenapa terlalu bodoh memanfaatkan kesempatan luar biasa ini, bisa disimpulkan berarti gen z adalah generasi paling bodoh dan pemalas, kesempatan emas buat kalian para gen z yang udah sadar lebih dulu buat bantai2 mayoritas gen z"",youtube,Negatif"
"969,""Gw gen z gak instal tiktok, gw gen z gak takut salah demi perbaikan diri, gw gen z menganalisis masalah dari berbagai sudut pandang, gw gen z bisa membedakan antara opini tentang ideologi negara dengan teori  para ahli tentang negara, gw gen z yang kalo dapat informasi ilmu dan dalil agama Alquran dan hadits gw cek dikitabnya shahih atau ngga, gw cek tafsir ayatnya.."",youtube,Positif"
"970,""alhamdulillah, gw gen z. udh lulus s1 kmren, skrng udh dpet kerjaan dan fokus sama pengembangan dri"",youtube,Positif"
"971,""Perasaan bukan gen z doang,di daerah gua tinggal gen milenial banyak juga yg mental tempe orang2 di tempat gua isinya pengangguran,main judol,hidupnya gak jelas 🤣"",youtube,Negatif"
"972,""Sebenrnya tiap generasi ada aja yg begitu. Cuma diantara generasi ya gen z lebih banyak. Terus kalo ngasih sampel itu jgn berdasarkan 1 daerah, tp keseluruhan"",youtube,Positif"
973,Gen Z latihan mmperkuat mental ajaa,youtube,Negatif
"974,""Saya sebagai gen z kurang setuju kalau pembahasan gen z selalu dibahas dari segi negatif nya, setiap generasi itu ada nilai positif dan negatifnya."",youtube,Positif"
"975,""Gw pernah punya bos gen z:<br>Udah gak kompeten, gak punya sopan santun, gak punya etika, dan gak ngerti profesionalisme."",youtube,Negatif"
976,gen Z bukan sulit di ajak kerja melainkan mereka hanya mau berkerja jika pekerjaan itu sesuai dengan title mereka (koreksi kalo salah),youtube,Negatif
"977,""Secara mayolitas generasi gen z tdk memiliki mental yg kuat , karakter kuat , loyalitasnya kurang , sehingga membuat mereka kalah dlm mendptkan kerjaan bagus . Pdhal mau jd apapun itu hrs mulai dari bawah ."",youtube,Negatif"
978,Gen z cocoknya jadi entrepreneur freelance and CEO also investor<br><br>Saatnya kita ciptakan era baru mari kita hapus budaya busuk dari generasi boomers<br><br>Salah Gen z ❌<br>Salah Gen boomers ✅🔪🔪🔪<br><br>Mereka boomers 🔪🔪🔪🔪ga terima perubahan,youtube,Positif
979,Menurut aku harusnya jangan banyak bikin narasi jelek tentang gen z apalagi disosmed banyak bgt narasi opini yang dibuat seolah olah gen z itu banyak salah atau bla bla bla. Justru harusnya kita sebagai generasi lebih dewasa ya ajarin mereka juga edukasi mereka karena menurut aku pribadi gen z ini generasi pinter pinter. Ayo coba untuk jangan banyak nyalahin gen z. Kita sama sama kasih edukasi kasih kesempatan mereka juga buat inovasi berkreasi berinovasi. Semoga ke depan gen z lebih baik lagi. Aku milenials love gen z ❤❤❤,youtube,Positif
980,gen z bukan gamau atau males kerja<br>tapi di indonesia dari jaman dulu juga susah cari kerja bapakkkkk😂😂<br>tukang parkir kalo dikasih kesempatan training di PT ASTRA juga saya yakin bisa kerja walaupun dia lulusan sd dan umur udah tua,youtube,Negatif
981,gen z teralu perhitungan kerja  nya,youtube,Negatif
"982,""Mayoritas gen z ini memang kacau sih, saya juga sebagai salah satu gen z. Tapi jujur aja dengan pemikiran dan sistem dari beberapa aspek yang sudah saya pelajari dan alami, saya merasa pesaing saya itu sangat sedikit.. banyak gen z yang melupakan bakatnya dan bahkan tidak ingin menunjukkan bakatnya. Terutama soal emosional mereka yang selalu di depankan bagi gen z."",youtube,Negatif"
"983,""Tiap generasi punya karakter dan ciri sesuai zamanya, yang harus ditanamkan adalah kemandirian, etos kerja dan tanggung jawab. yg paling utama cerdas ESQ nya. Pasti anak siap dalam segala kondisi dan mudah untuk beradaptasi dg lingkungan sekitar."",youtube,Positif"
"984,""Ijin sedikit memberikan komentar mas helmy,, mengacu pada judul Youtube,,<br><br>Mungkin salah satu penyebab gen Z seperti itu, karena memang status mereka sendiri yg tidak jelas di perusahaan,,<br>Gara2 kmrn bln desember adik saya tanya ke saya, adik saya gen Z,, dia tanya ke saya, &quot"",youtube,Negatif"
985,GEN Z EMPATINYA LEBIH GEDE KOCAKKKKK. SORRY TO SAY,youtube,Positif
986,Gen Z cenderung lebay,youtube,Negatif
987,Gen - Z = Kematian Empati,youtube,Negatif
"988,""Duuh gen z yaa, dtempat kerja ada beberapa angkatan z ini, sbagian besar kerjanya bagus, tp dicabang saya kebetulin dpetnya oknum z yg aduuh, entah dia bebal, egois, masa bodo spt yg dibilang bu dokter, plek ketimplek sifatnya kek bgtu. <br><br>Udh sering dbilangin, diajarin tp ttep aja dablek n ngotot berasa lbh pinter dr yg senior, yg ada malah nyalahin atasannya dbilang ga ngehargain hasil kerjaannya. Ya gimana mo dihargain n diapresiasi, org before-after kaga ada beda spt ga diapa2in 😂"",youtube,Negatif"
"989,""Sepengalaman kerja sekarang,saya gen z. Tapi malah ngalamin senior diatas gen z yang gamau bekerja, malah semuanya dibruk brukin sama gen z. Rewardnya minim, tetep yang harus dikasih reward banyak senior yang gamau kerja. Bilangnya &quot"",youtube,Positif"
"990,""Gen Z adalah anak-anak yang berani, mereka adalah anak-anak yang belajar dari kesalahan generasi-generasi sebelumnya, di cap buruk karena mereka berani mengemukankan pendapat mereka yang berbeda, berani menentang sistem kerja dan sistem pendidikan Indonesia yang rusak, gen Z yang berhasil survive adalah mereka yang santai, mereka yang bodo amat, mereka fokus dan mementingkan diri mereka sendiri untuk melindungi diri mereka.<br><br>Dan gen Z yang gagal survive adalah mereka yang bundir :&#39"",youtube,Positif"
